"data_referencia","account","icp_score","tipo_lead","pais","leads","emails_unicos","mqls","sals","ultimo_horario_conversao","meta_leads_diaria","meta_mql_diaria","meta_sal_diaria","taxa_lead_mql_pct","taxa_mql_sal_pct","leads_mtd","mqls_mtd","leads_vs_meta_mtd_pct"
2018-11-15,Latam,A,MQL,Unknown,3,3,0,0,14:08:47,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,152,0,0.16318350987689665035
2018-11-15,Latam,A,MQL,AR,3,3,1,0,13:12:55,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.33333333333333333333,0.00000000000000000000,76,12,0.08159175493844832518
2018-11-15,Latam,A,MQL,AR,3,3,1,0,13:12:55,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.33333333333333333333,0.00000000000000000000,76,12,0.08159175493844832518
2018-11-15,Latam,A,MQL,ES,1,1,0,0,12:38:33,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,40,4,0.04907774733139748883
2018-11-15,Latam,A,MQL,ES,1,1,0,0,12:38:33,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,40,4,0.04907774733139748883
2018-11-15,Latam,A,MQL,ES,1,1,0,0,12:38:33,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,40,4,0.04907774733139748883
2018-11-15,Latam,A,MQL,ES,1,1,0,0,12:38:33,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,40,4,0.04907774733139748883
2018-11-15,Latam,A,MQL,AR,3,3,1,0,13:12:55,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.33333333333333333333,0.00000000000000000000,76,12,0.08159175493844832518
2018-11-15,Latam,A,MQL,AR,3,3,1,0,13:12:55,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.33333333333333333333,0.00000000000000000000,76,12,0.08159175493844832518
2018-11-15,Latam,A,MQL,CO,10,10,2,0,14:43:44,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.20000000000000000000,0.00000000000000000000,176,20,0.10797104412907447542
2018-11-15,Latam,A,MQL,CO,10,10,2,0,14:43:44,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.20000000000000000000,0.00000000000000000000,176,20,0.10797104412907447542
2018-11-15,Latam,A,MQL,CO,10,10,2,0,14:43:44,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.20000000000000000000,0.00000000000000000000,176,20,0.10797104412907447542
2018-11-15,Latam,A,MQL,VE,1,1,0,0,12:28:23,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,12,4,0.03435442313197824218
2018-11-15,Latam,A,MQL,VE,1,1,0,0,12:28:23,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,12,4,0.03435442313197824218
2018-11-15,Latam,A,MQL,CO,10,10,2,0,14:43:44,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.20000000000000000000,0.00000000000000000000,176,20,0.10797104412907447542
2018-11-15,Latam,A,MQL,VE,1,1,0,0,12:28:23,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,12,4,0.03435442313197824218
2018-11-15,Latam,B,MQL,PT,1,1,0,0,11:22:05,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-15,Latam,B,MQL,AR,4,4,1,0,14:04:45,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.25000000000000000000,0.00000000000000000000,152,32,0.08903467666354264292
2018-11-15,Latam,B,MQL,AR,4,4,1,0,14:04:45,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.25000000000000000000,0.00000000000000000000,152,32,0.08903467666354264292
2018-11-15,Latam,B,MQL,AR,4,4,1,0,14:04:45,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.25000000000000000000,0.00000000000000000000,152,32,0.08903467666354264292
2018-11-15,Latam,B,MQL,ES,2,2,1,1,10:42:24,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.50000000000000000000,1.00000000000000000000,84,12,0.05412371134020618557
2018-11-15,Latam,B,MQL,ES,2,2,1,1,10:42:24,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.50000000000000000000,1.00000000000000000000,84,12,0.05412371134020618557
2018-11-15,Latam,B,MQL,CO,13,13,0,0,16:45:06,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,324,68,0.16058683584456780333
2018-11-15,Latam,B,MQL,ES,2,2,1,1,10:42:24,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.50000000000000000000,1.00000000000000000000,84,12,0.05412371134020618557
2018-11-15,Latam,B,MQL,MX,11,11,1,1,18:34:49,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.09090909090909090909,1.00000000000000000000,400,100,0.23430178069353327085
2018-11-15,Latam,B,MQL,MX,11,11,1,1,18:34:49,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.09090909090909090909,1.00000000000000000000,400,100,0.23430178069353327085
2018-11-15,Latam,B,MQL,ES,2,2,1,1,10:42:24,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.50000000000000000000,1.00000000000000000000,84,12,0.05412371134020618557
2018-11-15,Latam,B,MQL,CL,1,1,1,1,16:17:22,40.1000000000000000,6.2666666666666667,3.2333333333333333,1.00000000000000000000,1.00000000000000000000,32,20,0.03436426116838487973
2018-11-15,Latam,B,MQL,CO,13,13,0,0,16:45:06,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,324,68,0.16058683584456780333
2018-11-15,Latam,B,MQL,CO,13,13,0,0,16:45:06,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,324,68,0.16058683584456780333
2018-11-15,Latam,B,MQL,CL,1,1,1,1,16:17:22,90.8666666666666667,25.4333333333333333,9.3666666666666667,1.00000000000000000000,1.00000000000000000000,32,20,0.03436426116838487973
2018-11-15,Latam,B,MQL,CL,1,1,1,1,16:17:22,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,1.00000000000000000000,1.00000000000000000000,32,20,0.03436426116838487973
2018-11-15,Latam,B,MQL,CO,13,13,0,0,16:45:06,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,324,68,0.16058683584456780333
2018-11-15,Latam,B,MQL,PT,1,1,0,0,11:22:05,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-15,Latam,B,MQL,CL,1,1,1,1,16:17:22,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,1.00000000000000000000,1.00000000000000000000,32,20,0.03436426116838487973
2018-11-15,Latam,B,MQL,AR,4,4,1,0,14:04:45,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.25000000000000000000,0.00000000000000000000,152,32,0.08903467666354264292
2018-11-15,Latam,B,MQL,MX,11,11,1,1,18:34:49,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.09090909090909090909,1.00000000000000000000,400,100,0.23430178069353327085
2018-11-15,Latam,B,MQL,MX,11,11,1,1,18:34:49,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.09090909090909090909,1.00000000000000000000,400,100,0.23430178069353327085
2018-11-15,Latam,B,MQL,PT,1,1,0,0,11:22:05,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-15,Latam,B,MQL,PT,1,1,0,0,11:22:05,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-15,Latam,C,MQL,Unknown,3,3,0,0,20:49:10,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,168,0,0.10824742268041237113
2018-11-15,Latam,C,MQL,PT,1,1,0,0,10:18:50,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,BR,1,1,0,0,10:35:55,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,BR,1,1,0,0,10:35:55,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,BR,1,1,0,0,10:35:55,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,BR,1,1,0,0,10:35:55,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,PT,1,1,0,0,10:18:50,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,PT,1,1,0,0,10:18:50,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,PT,1,1,0,0,10:18:50,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,8,0,0.02061855670103092784
2018-11-15,Latam,C,MQL,AR,5,5,1,0,12:42:44,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.20000000000000000000,0.00000000000000000000,160,44,0.08247422680412371134
2018-11-15,Latam,C,MQL,CO,8,8,2,0,20:39:56,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.25000000000000000000,0.00000000000000000000,244,52,0.11433926897844423618
2018-11-15,Latam,C,MQL,MX,8,8,1,1,17:36:45,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.12500000000000000000,1.00000000000000000000,272,48,0.10785091197462331483
2018-11-15,Latam,C,MQL,MX,8,8,1,1,17:36:45,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.12500000000000000000,1.00000000000000000000,272,48,0.10785091197462331483
2018-11-15,Latam,C,MQL,MX,8,8,1,1,17:36:45,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.12500000000000000000,1.00000000000000000000,272,48,0.10785091197462331483
2018-11-15,Latam,C,MQL,AR,5,5,1,0,12:42:44,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.20000000000000000000,0.00000000000000000000,160,44,0.08247422680412371134
2018-11-15,Latam,C,MQL,AR,5,5,1,0,12:42:44,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.20000000000000000000,0.00000000000000000000,160,44,0.08247422680412371134
2018-11-15,Latam,C,MQL,CO,8,8,2,0,20:39:56,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.25000000000000000000,0.00000000000000000000,244,52,0.11433926897844423618
2018-11-15,Latam,C,MQL,CO,8,8,2,0,20:39:56,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.25000000000000000000,0.00000000000000000000,244,52,0.11433926897844423618
2018-11-15,Latam,C,MQL,Unknown,3,3,0,0,20:49:10,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,168,0,0.10824742268041237113
2018-11-15,Latam,C,MQL,MX,8,8,1,1,17:36:45,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.12500000000000000000,1.00000000000000000000,272,48,0.10785091197462331483
2018-11-15,Latam,C,MQL,AR,5,5,1,0,12:42:44,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.20000000000000000000,0.00000000000000000000,160,44,0.08247422680412371134
2018-11-15,Latam,C,MQL,ES,4,4,1,0,23:55:08,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.25000000000000000000,0.00000000000000000000,56,8,0.04123711340206185567
2018-11-15,Latam,C,MQL,CO,8,8,2,0,20:39:56,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.25000000000000000000,0.00000000000000000000,244,52,0.11433926897844423618
2018-11-15,Latam,C,MQL,Unknown,3,3,0,0,20:49:10,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,168,0,0.10824742268041237113
2018-11-15,Latam,C,MQL,Unknown,3,3,0,0,20:49:10,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,168,0,0.10824742268041237113
2018-11-15,Latam,C,MQL,ES,4,4,1,0,23:55:08,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.25000000000000000000,0.00000000000000000000,56,8,0.04123711340206185567
2018-11-15,Latam,C,MQL,ES,4,4,1,0,23:55:08,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.25000000000000000000,0.00000000000000000000,56,8,0.04123711340206185567
2018-11-15,Latam,C,MQL,ES,4,4,1,0,23:55:08,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.25000000000000000000,0.00000000000000000000,56,8,0.04123711340206185567
2018-11-15,Latam,D,MQL,Unknown,7,7,0,0,23:22:15,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,704,0,0.22682848244012458380
2018-11-15,Latam,D,MQL,GT,2,2,0,0,14:09:28,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,28,0,0.01503597894962947052
2018-11-15,Latam,D,MQL,GT,2,2,0,0,14:09:28,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,28,0,0.01503597894962947052
2018-11-15,Latam,D,MQL,GT,2,2,0,0,14:09:28,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,28,0,0.01503597894962947052
2018-11-15,Latam,D,MQL,GT,2,2,0,0,14:09:28,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,28,0,0.01503597894962947052
2018-11-15,Latam,D,MQL,CL,3,3,0,0,22:52:45,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,72,8,0.02577596391365052089
2018-11-15,Latam,D,MQL,CL,3,3,0,0,22:52:45,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,72,8,0.02577596391365052089
2018-11-15,Latam,D,MQL,CL,3,3,0,0,22:52:45,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,72,8,0.02577596391365052089
2018-11-15,Latam,D,MQL,CL,3,3,0,0,22:52:45,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,72,8,0.02577596391365052089
2018-11-15,Latam,D,MQL,AR,14,14,0,0,18:30:28,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,568,8,0.12200622919127913220
2018-11-15,Latam,D,MQL,AR,14,14,0,0,18:30:28,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,568,8,0.12200622919127913220
2018-11-15,Latam,D,MQL,AR,14,14,0,0,18:30:28,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,568,8,0.12200622919127913220
2018-11-15,Latam,D,MQL,AR,14,14,0,0,18:30:28,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,568,8,0.12200622919127913220
2018-11-15,Latam,D,MQL,PY,1,1,0,0,11:05:37,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-15,Latam,D,MQL,PY,1,1,0,0,11:05:37,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-15,Latam,D,MQL,ES,11,11,0,0,16:16:13,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,192,0,0.05155192782730104177
2018-11-15,Latam,D,MQL,ES,11,11,0,0,16:16:13,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,192,0,0.05155192782730104177
2018-11-15,Latam,D,MQL,ES,11,11,0,0,16:16:13,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,192,0,0.05155192782730104177
2018-11-15,Latam,D,MQL,ES,11,11,0,0,16:16:13,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,192,0,0.05155192782730104177
2018-11-15,Latam,D,MQL,PY,1,1,0,0,11:05:37,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-15,Latam,D,MQL,PY,1,1,0,0,11:05:37,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-15,Latam,D,HR,CO,1,1,0,0,19:52:43,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,12,4,0.01288798195682526044
2018-11-15,Latam,D,HR,CO,1,1,0,0,19:52:43,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,12,4,0.01288798195682526044
2018-11-15,Latam,D,HR,CO,1,1,0,0,19:52:43,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,12,4,0.01288798195682526044
2018-11-15,Latam,D,HR,CO,1,1,0,0,19:52:43,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,12,4,0.01288798195682526044
2018-11-15,Latam,D,MQL,MX,40,40,0,0,23:53:30,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,1192,36,0.27432990165242340086
2018-11-15,Latam,D,MQL,MX,40,40,0,0,23:53:30,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,1192,36,0.27432990165242340086
2018-11-15,Latam,D,MQL,CO,33,33,0,0,23:40:39,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,1084,40,0.23284287401997637201
2018-11-15,Latam,D,MQL,CO,33,33,0,0,23:40:39,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,1084,40,0.23284287401997637201
2018-11-15,Latam,D,MQL,MX,40,40,0,0,23:53:30,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,1192,36,0.27432990165242340086
2018-11-15,Latam,D,MQL,MX,40,40,0,0,23:53:30,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,1192,36,0.27432990165242340086
2018-11-15,Latam,D,MQL,Unknown,7,7,0,0,23:22:15,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,704,0,0.22682848244012458380
2018-11-15,Latam,D,MQL,Unknown,7,7,0,0,23:22:15,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,704,0,0.22682848244012458380
2018-11-15,Latam,D,MQL,Unknown,7,7,0,0,23:22:15,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,704,0,0.22682848244012458380
2018-11-15,Latam,D,MQL,CO,33,33,0,0,23:40:39,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,1084,40,0.23284287401997637201
2018-11-15,Latam,D,MQL,CO,33,33,0,0,23:40:39,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,1084,40,0.23284287401997637201
2018-11-15,Latam,D,MQL,PA,1,1,0,0,10:36:49,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,20,0,0.01610997744603157555
2018-11-15,Latam,D,MQL,PA,1,1,0,0,10:36:49,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,20,0,0.01610997744603157555
2018-11-15,Latam,D,MQL,PA,1,1,0,0,10:36:49,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,20,0,0.01610997744603157555
2018-11-15,Latam,D,MQL,PA,1,1,0,0,10:36:49,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,20,0,0.01610997744603157555
2018-11-15,Latam,D,MQL,VE,4,4,0,0,19:17:30,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,92,0,0.03293595388966455447
2018-11-15,Latam,D,MQL,VE,4,4,0,0,19:17:30,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,92,0,0.03293595388966455447
2018-11-15,Latam,D,MQL,VE,4,4,0,0,19:17:30,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,92,0,0.03293595388966455447
2018-11-15,Latam,D,MQL,VE,4,4,0,0,19:17:30,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,92,0,0.03293595388966455447
2018-11-15,Latam,D,MQL,CR,2,2,0,0,14:58:27,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,24,0,0.02577596391365052089
2018-11-15,Latam,D,MQL,CR,2,2,0,0,14:58:27,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,24,0,0.02577596391365052089
2018-11-15,Latam,D,MQL,CR,2,2,0,0,14:58:27,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,24,0,0.02577596391365052089
2018-11-15,Latam,D,MQL,CR,2,2,0,0,14:58:27,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,24,0,0.02577596391365052089
